Error: 0.000
Loss: 1000.000
Speed: 20.000
No loss
0.010	1.0000000000
0.025	1.0000000000
0.050	0.7489970000
0.075	0.5630520000
0.100	0.4219080000
0.250	0.1008840000
0.500	0.0075410000
0.750	0.0007670000
1.000	0.0000540000
1.250	0.0000060000
1.500	0.0000010000
1.750	0.0000000000
2.000	0.0000000000
2.250	0.0000000000
2.500	0.0000000000
2.750	0.0000000000
3.000	0.0000000000
3.250	0.0000000000
3.500	0.0000000000
3.750	0.0000000000
4.000	0.0000000000
4.250	0.0000000000
4.500	0.0000000000
4.750	0.0000000000
5.000	0.0000000000
5.250	0.0000000000
5.500	0.0000000000
5.750	0.0000000000
6.000	0.0000000000
6.250	0.0000000000
6.500	0.0000000000
6.750	0.0000000000
7.000	0.0000000000
7.250	0.0000000000
7.500	0.0000000000
7.750	0.0000000000
8.000	0.0000000000
8.250	0.0000000000
8.500	0.0000000000
8.750	0.0000000000
9.000	0.0000000000
9.250	0.0000000000
9.500	0.0000000000
9.750	0.0000000000
10.000	0.0000000000
10.250	0.0000000000
10.500	0.0000000000
10.750	0.0000000000
11.000	0.0000000000
11.250	0.0000000000
11.500	0.0000000000
11.750	0.0000000000
12.000	0.0000000000
12.250	0.0000000000
12.500	0.0000000000
12.750	0.0000000000
13.000	0.0000000000
13.250	0.0000000000
13.500	0.0000000000
13.750	0.0000000000
14.000	0.0000000000
14.250	0.0000000000
14.500	0.0000000000
14.750	0.0000000000
15.000	0.0000000000
15.250	0.0000000000
15.500	0.0000000000
15.750	0.0000000000
16.000	0.0000000000
